"","ID","BldType_True","BldType_Pred","FA_True_scaled","FA_Pred_scaled","FA_True","FA_Pred"
"1258",6457,2,1,0.806495263870095,0.106622382998466,167.2254,119.175405504055
"1259",6465,1,1,-0.167794316644114,0.20751716196537,100.33524,126.102368537673
"1260",6466,1,1,0.809201623815967,0.668290913105011,167.411206,157.736936487444
"1261",6467,0,1,-1.62922868741543,-0.349008053541183,0,87.8939534485771
"1262",6469,1,1,1.40730717185386,0.847340166568756,208.474332,170.029619742611
"1263",6472,1,1,0.385656292286874,0.495458722114563,138.332567,145.87108762719
"1264",6476,1,1,-0.355886332882273,0.186319693922996,87.421723,124.647049649626
"1265",6478,1,1,5.67794316644114,2.03480005264282,501.6762,251.55505464581
"1266",6485,1,0,0.83085250338295,0.133873537182808,168.897654,121.046342133197
"1267",6486,0,1,-1.62922868741543,-0.592510461807251,0,71.1762184188068
"1268",6488,2,2,-0.415426251691475,-0.0979133546352386,83.333991,105.132939598984
"1269",6492,2,2,-0.62787550744249,-0.820683360099792,68.74822,55.5109357557236
"1270",6493,1,1,0.225981055480379,0.238763853907585,127.370013,128.247620078167
"1271",6498,2,1,0.979702300405954,0.634483456611633,179.116984,155.415874844927
"1272",6499,1,1,0.403247631935047,0.692259252071381,139.540306,159.382490397144
"1273",6513,2,2,-1.62922868741543,-0.252452164888382,0,94.5230285922519
"1274",6518,1,1,-0.460081190798376,-0.327862411737442,80.268192,89.3457141897814
"1275",6524,0,0,-1.62922868741543,-0.689349889755249,0,64.5276767949383
"1276",6531,1,1,-0.342354533152909,1.01338851451874,88.350753,181.429721708443
"1277",6534,0,1,-1.62922868741543,-0.612829267978668,0,69.7812243400466
"1278",6535,1,1,0.200270635994587,0.729440212249756,125.604856,161.935161004554
"1279",6542,1,1,0.205683355886333,0.479664832353592,125.976468,144.786753118988
"1280",6543,1,1,-0.0568335588633287,-0.0293494053184986,107.953286,109.840219274097
"1281",6545,1,1,0.0893098782138026,-0.0725883394479752,117.98681,106.871636544696
"1282",6548,2,1,1.25033829499323,0.555271446704865,197.697584,149.977549194571
"1283",6552,1,1,3.56156968876861,0.0539196841418743,356.375908,115.5570850073
"1284",6556,1,1,1.24357239512855,0.517985165119171,197.233069,147.417647712554
"1285",6564,1,1,-0.113667117726658,-0.238902226090431,104.05136,95.4533039357558
"1286",6565,1,1,-0.589986468200271,0.527829468250275,71.349504,148.093511464664
"1287",6566,1,1,1.57510148849797,0.606596410274506,219.994304,153.501280838458
"1288",6569,1,1,0.703653585926928,0.444895356893539,160.164772,142.399643759354
"1289",6570,1,1,2.34100135317997,1.19147956371307,272.577402,193.656619145743
"1290",6575,1,1,1.8105548037889,0.992989599704742,236.159426,180.029227745432
"1291",6579,1,1,-0.10148849797023,-0.0255791842937469,104.887487,110.099064993711
"1292",6581,2,1,-0.433017591339648,0.233435273170471,82.126252,127.8817846785
"1293",6586,0,0,-1.62922868741543,-1.4374577999115,0,13.1660910729534
"1294",6587,1,1,-0.292286874154262,-0.438134133815765,91.788164,81.7749741543582
"1295",6600,1,1,0.703653585926928,0.32146281003952,160.164772,133.925343126974
"1296",6601,2,1,1.51014884979702,1.36749863624573,215.53496,205.741264368518
"1297",6605,1,1,-0.166441136671177,0.0479211769998074,100.428143,115.145255597935
"1298",6609,1,1,0.266576454668471,1.24801015853882,130.157103,197.537745053703
"1299",6613,1,1,-0.525033829499323,-0.0835797563195229,75.808848,106.1170173351
"1300",6615,1,1,0.622462787550744,0.235972747206688,154.590592,128.055995762836
"1301",6617,2,1,0.211096075778078,-0.021364863961935,126.34808,110.388400492031
"1302",6618,1,1,0.761840324763194,1.47589087486267,164.159601,213.182967871104
"1303",6625,1,0,0.96617050067659,0.0974923372268677,178.187954,118.548579317381
"1304",6626,2,2,-1.62922868741543,-0.348011314868927,0,87.962384858087
"1305",6635,2,2,-0.15426251691475,0.07724729180336,101.26427,117.158649306151
"1306",6645,1,1,0.121786197564276,0.45827305316925,120.216482,143.318093737893
"1307",6647,0,0,-1.62922868741543,-1.74488246440887,0,-7.94024672173252
"1308",6649,2,2,2.26251691474966,1.45772075653076,267.189028,211.935492637099
"1309",6652,1,1,0.504736129905277,0.213879898190498,146.508031,126.539204210196
"1310",6655,1,1,0.359945872801082,1.03126358985901,136.56741,182.656940672328
"1311",6658,1,1,0.115020297699594,0.00177199812605977,119.751967,111.976869093068
"1312",6664,1,1,0.276048714479026,-0.166276276111603,130.807424,100.439461553978
"1313",6665,1,1,0.395128552097429,0.446336597204208,138.982888,142.498592569756
"1314",6668,1,1,-0.0920162381596752,0.0268272794783115,105.537808,113.697047376831
"1315",6672,1,2,2.24221921515562,1.80355322360992,265.795483,235.678730293311
"1316",6676,2,2,0.6765899864682,0.323993980884552,158.306712,134.099121463721
"1317",6677,2,2,-1.62922868741543,-0.963694274425507,0,45.6924760982318
"1318",6679,0,0,-1.62922868741543,-0.712479650974274,0,62.9396957063119
"1319",6681,1,1,0.00947225981055488,0.170607373118401,112.505533,123.568315283981
"1320",6682,2,1,0.903924221921515,0.313876003026962,173.914416,133.404468486509
"1321",6707,1,1,-0.654939106901218,-0.2200698107481,66.89016,96.7462493809592
"1322",6708,1,1,-0.427604871447902,0.12785504758358,82.497864,120.633140821901
"1323",6714,1,1,1.1637347767253,-0.0043158489279449,191.751792,111.558906023728
"1324",6716,1,1,-0.225981055480379,-0.104123890399933,96.340411,104.706553297319
"1325",6720,2,2,0.335588633288227,-0.287902414798737,134.895156,92.0891804469272
"1326",6723,1,1,4.31393775372124,0.867913126945496,408.029976,171.442062858904
"1327",6732,2,2,-0.472259810554804,-0.500417709350586,79.432065,77.4988755321216
"1328",6735,1,1,-0.460081190798376,0.0532169304788113,80.268192,115.50883723179
"1329",6739,1,1,0.143437077131258,0.171363189816475,121.70293,123.620206118981
"1330",6742,2,0,-1.62922868741543,-0.88967615365982,0,50.7742136431443
"1331",6750,1,1,-0.209742895805142,-0.0755646973848343,97.455247,106.667293747035
"1332",6759,1,1,-0.690121786197564,0.0109243765473366,64.474682,112.605228534885
"1333",6761,1,1,0.6914749661705,0.0239989645779133,159.328645,113.502868520768
"1334",6763,1,2,0.795669824086604,0.206151589751244,166.482176,126.008614744426
"1335",6767,1,1,1.45196211096076,0.546112179756165,211.540131,149.34871681872
"1336",6769,1,1,1.16102841677943,-0.0626048222184181,191.565986,107.557058084866
"1337",6779,1,1,-0.108254397834912,0.232769951224327,104.422972,127.836106789381
"1338",6787,0,2,-1.62922868741543,-0.0748046264052391,0,106.719476661082
"1339",6791,1,1,1.85926928281461,0.173940405249596,239.503934,123.797145661519
"1340",6793,1,1,0.476319350473613,0.364713460206985,144.557068,136.894730224677
"1341",6796,1,1,-0.178619756427605,-0.113821946084499,99.592016,104.040730210012
"1342",6797,1,1,-0.330175913396482,0.854927122592926,89.18688,170.550504613515
"1343",6805,0,0,-1.62922868741543,-0.0727255940437317,0,106.862213286914
"1344",6806,1,0,-0.216508795669824,-0.291423201560974,96.990732,91.8474597156764
"1345",6807,1,1,-0.0554803788903924,-0.0700425580143929,108.046189,107.046417976031
"1346",6821,1,1,-0.595399188092016,-0.17622284591198,70.977892,99.7565766512709
"1347",6826,1,1,0.580514208389716,0.320547312498093,151.710599,133.862489353055
"1348",6827,0,0,-1.62922868741543,-1.47369265556335,0,10.6783755717261
"1349",6830,1,1,-0.132611637347767,0.0965530127286911,102.750718,118.484089696193
"1350",6839,1,1,0.786197564276048,0.261960953474045,165.831855,129.840224302383
"1351",6843,1,1,0.400541271989175,0.150819018483162,139.3545,122.20973952359
"1352",6847,1,1,0.06765899864682,-0.369084268808365,116.500362,86.5156145252485
"1353",6852,0,0,-1.62922868741543,-1.34104347229004,0,19.7854472991466
"1354",6859,1,1,1.07713125845737,0.252462208271027,185.806,129.188084939367
"1355",6864,0,0,-1.62922868741543,-0.517238795757294,0,76.3440185125847
"1356",6866,1,0,-0.265223274695534,-0.436833769083023,93.646224,81.8642511073002
"1357",6874,1,1,-0.081190798376184,0.206636652350426,106.281032,126.041916870937
"1358",6878,1,1,0.294993234100135,0.621399939060211,132.108066,154.51762179996
"1359",6880,1,1,0.654939106901218,0.396860092878342,156.820264,139.101767481212
"1360",6887,2,1,0.457374830852503,-0.211071595549583,143.256426,97.3640246978476
"1361",6891,2,1,-0.828146143437077,-0.315102517604828,54.998576,90.2217487663424
"1362",6892,1,1,0.288227334235453,-0.40540936589241,131.643551,84.0217034698876
"1363",6900,0,0,-1.62922868741543,-0.889093995094299,0,50.8141819240044
"1364",6902,1,1,1.46008119079838,-0.0720964521169662,212.097549,106.905407225334
"1365",6903,2,1,0.863328822733424,-0.184981718659401,171.127326,99.155233466234
"1366",6904,1,1,0.0297699594046009,0.0593273900449276,113.899078,115.928352770317
"1367",6905,1,1,-0.311231393775372,-0.106561303138733,90.487522,104.539211953077
"1368",6917,2,2,-1.62922868741543,-0.630636215209961,0,68.5586827330799
"1369",6931,1,1,0.125845737483085,-0.139547035098076,120.495191,102.274566068931
"1370",6939,2,2,1.94316644113667,0.605575740337372,245.26392,153.431206420372
"1371",6945,1,1,0.0148849797023005,-0.159016042947769,112.877145,100.937915163335
"1372",6950,1,1,-0.151556156968877,0.537966132164001,101.450076,148.789447338983
"1373",6952,1,1,-0.771312584573748,0.0739999711513519,58.900502,116.935703477387
"1374",6956,1,1,0.170500676589987,-0.141162976622581,123.56099,102.163623091313
"1375",6959,1,1,-0.198917456021651,0.35005858540535,98.198471,135.888595149576
"1376",6976,2,1,2.81461434370771,0.631519615650177,305.093452,155.212391404181
"1377",6977,1,1,-0.0230040595399186,0.000240643043071032,110.275861,111.871733424406
"1378",6978,1,1,0.0595399188092016,0.489248901605606,115.942944,145.444750431635
"1379",6983,1,1,0.49255751014885,0.523051738739014,145.671904,147.765494930528
"1380",6991,1,1,0.213802435723951,-0.148762807250023,126.533886,101.64185431044
"1381",6993,2,2,-0.359945872801082,-0.00744407949969172,87.143014,111.344136362175
"1382",7009,1,1,-0.428958051420839,-0.55854731798172,82.404961,73.5079688244652
"1383",7012,1,1,-0.265223274695534,-0.079354539513588,93.646224,106.407100934306
"1384",7025,1,1,-0.167794316644114,0.575874865055084,100.33524,151.392083412689
"1385",7030,1,1,-0.31935047361299,-0.0272035636007786,89.930104,109.987542717459
"1386",7037,1,1,0.184032476319351,0.631654560565948,124.49002,155.221656090151
"1387",7043,0,1,-1.62922868741543,-0.747525155544281,0,60.5336354806331
"1388",7056,1,1,0.161028416779432,-0.0338771753013134,122.910669,109.529363790624
"1389",7057,1,1,0.0595399188092016,-0.021981218829751,115.942944,110.346084453197
"1390",7062,0,1,0.184032476319351,-0.0796399414539337,124.49002,106.387506573619
"1391",7070,1,1,0.901217861975643,-0.0693397969007492,173.72861,107.094666263063
"1392",7072,1,1,0.93234100135318,0.986680150032044,175.865379,179.596050478058
"1393",7074,1,1,-0.258457374830852,0.0870059132575989,94.110739,117.828630555575
"1394",7075,2,2,0.0473612990527742,-0.00744407949969172,115.106817,111.344136362175
"1395",7076,1,1,2.67253044654939,0.371107667684555,295.338637,137.333726566014
"1396",7078,2,2,-0.190798376184032,-0.204436108469963,98.755889,97.8195861667483
"1397",7086,2,1,1.00135317997294,0.326998353004456,180.603432,134.305387583999
"1398",7087,1,1,-0.3382949932341,-0.12742292881012,88.629462,103.106950429473
"1399",7095,1,1,0.585926928281461,0.310269445180893,152.082211,133.156859114308
"1400",7111,1,1,1.19621109607578,0.0201852358877659,193.981464,113.241035768594
"1401",7116,1,1,1.09336941813261,0.391286343336105,186.920836,138.719099939511
"1402",7117,1,1,-0.167794316644114,0.101249933242798,100.33524,118.806558263013
"1403",7126,1,1,0.400541271989175,0.0816299468278885,139.3545,117.459541876162
"1404",7127,1,1,-0.151556156968877,-0.132764831185341,101.450076,102.740200428519
"1405",7129,2,1,-1.62922868741543,-0.409493863582611,0,83.7412809861811
"1406",7133,1,1,0.871447902571042,0.762307465076447,171.684744,164.19167266629
"1407",7135,1,1,-0.411366711772666,0.112731531262398,83.6127,119.594831014715
"1408",7139,1,1,3.93098782138024,1.51182305812836,381.738427,215.649903303712
"1409",7146,2,1,1.07983761840325,0.419163137674332,185.991806,140.632990091746
"1410",7148,1,1,-0.573748308525034,-0.253057152032852,72.46434,94.4814930080673
"1411",7156,1,1,0.354533152909337,0.150117680430412,136.195798,122.161588937255
"1412",7160,1,1,-0.102841677943166,0.321502149105072,104.794584,133.92804396299
"1413",7168,1,1,0.376184032476319,1.17153978347778,137.682246,192.287647212779
"1414",7170,2,1,-0.144790257104195,0.233435273170471,101.914591,127.8817846785
"1415",7174,2,2,-0.00541271989174559,-0.428099006414414,111.4836,82.4639390072334
"1416",7178,1,1,-0.0121786197564275,0.259957164525986,111.019085,129.702653536953
"1417",7179,0,0,-1.62922868741543,-1.7130765914917,0,-5.75660443414213
"1418",7180,1,1,-0.162381596752368,-0.341936856508255,100.706852,88.3794287224422
"1419",7196,2,1,1.34235453315291,-0.382475227117539,204.014988,85.5962540375984
"1420",7204,2,2,-0.940460081190798,-0.793241560459137,47.287627,57.3949612091033
"1421",7217,0,0,-1.62922868741543,-1.05883920192719,0,39.1602709396621
"1422",7223,1,1,0.508795669824087,0.272531181573868,146.78674,130.565926663338
"1423",7226,1,1,-0.0866035182679296,0.266970843076706,105.90942,130.184179861189
"1424",7232,0,0,-1.62922868741543,-1.30976963043213,0,21.9325628257093
"1425",7233,2,2,-1.62922868741543,-0.916131615638733,0,48.9579055146006
"1426",7235,1,1,-0.54127198917456,0.484319180250168,74.694012,145.106298849255
"1427",7241,1,1,0.38700947225981,-0.140810057520866,138.42547,102.187852864117
"1428",7242,1,1,0.0419485791610284,-0.240324094891548,114.735205,95.3556850824827
"1429",7243,1,1,0.152909336941813,0.022120725363493,122.353251,113.373917412101
"1430",7244,1,1,0.0270635994587281,0.184996590018272,113.713272,124.556211531624
"1431",7247,1,1,1.48579161028417,0.455794543027878,213.862706,143.147930838449
"1432",7257,1,1,0.18809201623816,-0.303423762321472,124.768729,91.0235574124867
"1433",7258,1,0,0.358592692828146,0.0134674236178398,136.474507,112.779822237656
"1434",7259,1,1,1.26657645466847,1.00102663040161,198.81242,180.581012635664
"1435",7262,1,2,0.589986468200271,1.2874618768692,152.36092,200.24631528187
"1436",7264,1,1,1.77266576454668,0.0690767616033554,233.558142,116.597698965212
"1437",7266,1,1,0.0906630581867389,0.096121534705162,118.079713,118.454466435709
"1438",7271,1,1,1.19350473612991,0.501482725143433,193.795658,146.284667464746
"1439",7281,1,1,0.00811907983761838,-0.154328301548958,112.41263,101.259753535085
"1440",7289,1,1,-0.3531799729364,-0.0141379237174988,87.607529,110.884568365453
"1441",7291,1,1,0.189445196211096,1.36458075046539,124.861632,205.540935995299
"1442",7292,1,1,-0.00541271989174559,0.589738190174103,111.4836,152.343874393409
"1443",7294,0,0,-1.62922868741543,-1.05081403255463,0,39.7112414869138
"1444",7315,1,1,0.52232746955345,0.114037305116653,147.71577,119.68447933261
"1445",7330,1,1,-0.503382949932341,-0.477823138237,77.295296,79.050112974404
"1446",7338,1,1,-0.564276048714479,0.522880911827087,73.114661,147.753766754738
"1447",7340,1,1,-0.151556156968877,0.0645129978656769,101.450076,116.284372319088
"1448",7349,1,1,-0.181326116373478,0.190409421920776,99.40621,124.927831221758
"1449",7351,1,1,1.13937753721245,0.414342790842056,190.079538,140.302047651926
"1450",7353,1,1,-0.208389715832205,-0.279856711626053,97.54815,92.6415607487357
"1451",7354,1,1,-0.539918809201624,0.154024928808212,74.786915,122.42984231323
"1452",7361,1,1,-0.147496617050068,-0.0873214080929756,101.728785,105.86013304649
"1453",7362,2,2,-0.288227334235453,-0.318241447210312,92.066873,90.0062445592373
"1454",7364,1,1,0.282814614343708,-0.261882066726685,131.271939,93.8756156922643
"1455",7369,1,1,-0.081190798376184,0.0108753554522991,106.281032,112.601862976065
"1456",7373,1,1,-0.330175913396482,-0.0392984859645367,89.18688,109.157161988485
"1457",7382,0,0,-1.62922868741543,-1.53918623924255,0,6.18189282276461
"1458",7386,0,1,-1.62922868741543,-0.828752994537354,0,54.9569124453387
"1459",7393,1,1,0.0920162381596754,0.131303653120995,118.172616,120.86990592828
"1460",7408,1,1,-0.460081190798376,-0.109460189938545,80.268192,104.340187960889
"1461",7420,1,1,-0.411366711772666,0.390500128269196,83.6127,138.665122094862
"1462",7424,1,1,-0.292286874154262,-0.0657052472233772,91.788164,107.344197423316
"1463",7426,1,1,-0.342354533152909,-0.113987788558006,88.350753,104.029344242421
"1464",7428,1,1,-0.293640054127199,0.00959416106343269,91.695261,112.513902169159
"1465",7437,1,1,-0.253044654939107,-0.0439948178827763,94.482351,108.834733831901
"1466",7450,1,1,1.93640054127199,1.23675811290741,244.799405,196.76523229398
"1467",7457,2,1,1.09201623815968,0.405116945505142,186.827933,139.668644315727
"1468",7464,1,1,2.37483085250338,0.37540939450264,274.899977,137.629062984357
"1469",7468,1,0,-0.309878213802436,-0.839110195636749,90.580425,54.245835520627
"1470",7476,1,1,-0.435723951285521,0.263921439647675,81.940446,129.974822102107
"1471",7477,1,1,-0.0893098782138024,0.408661633729935,105.723614,139.912006009467
"1472",7483,1,1,-0.297699594046008,0.0203867815434933,91.416552,113.254872949478
"1473",7493,0,0,-1.62922868741543,-1.35848426818848,0,18.5880439280071
"1474",7501,1,1,0.324763193504736,-0.0425067208707333,134.151932,108.936899603989
"1475",7505,0,0,-1.62922868741543,-1.30262267589569,0,22.4232392549931
"1476",7529,1,1,0.49255751014885,0.832040011882782,145.671904,168.979182772496
"1477",7540,1,1,-0.22192151556157,0.0655361264944077,96.61912,116.354615539426
"1478",7545,1,1,2.67929634641407,0.880160689353943,295.803152,172.282923138533
"1479",7561,1,1,-0.535859269282814,-0.209426522254944,75.065624,97.4769677263793
"1480",7563,1,1,0.461434370771313,0.649487137794495,143.535135,156.445957332704
"1481",7570,1,1,0.705006765899865,0.595036149024963,160.257675,152.707607437768
"1482",7572,1,2,2.46143437077131,0.619602918624878,280.845769,154.394246792316
"1483",7573,1,1,0.0378890392422193,0.455028742551804,114.456496,143.095354564005
"1484",7574,1,1,-0.414073071718538,-0.202868595719337,83.426894,97.927204251544
"1485",7577,1,1,4.46143437077131,1.49260342121124,418.156403,214.330373038542
"1486",7580,1,1,2.99864682002706,1.18756711483002,317.72826,193.38800872743
"1487",7582,1,1,-0.278755074424898,-0.0180149637162685,92.717194,110.618388955316
"1488",7593,1,1,-0.18403247631935,-0.00638525513932109,99.220404,111.416830284284
"1489",7595,1,1,0.280108254397835,0.4300157725811,131.086133,141.378081181555
"1490",7606,1,1,-0.0243572395128551,0.154650270938873,110.182958,122.472775375444
"1491",7611,1,1,0.269282814614344,-0.050463255494833,130.342909,108.39064119715
"1492",7621,1,1,2.44654939106901,1.89569413661957,279.823836,242.004693884658
"1493",7626,1,1,-0.330175913396482,-0.0674734860658646,89.18688,107.222798425053
"1494",7636,2,2,0.25169147496617,-0.186404839158058,129.13517,99.0575286772695
"1495",7637,1,1,0.925575101488498,0.409619837999344,175.400864,139.977791827334
"1496",7649,1,1,0.097428958051421,0.383459866046906,118.544228,138.181770660228
"1497",7651,2,2,-1.62922868741543,-0.897286236286163,0,50.2517410080365
"1498",7655,2,1,0.752368064952639,0.848842978477478,163.50928,170.132795770595
"1499",7658,1,1,0.240866035182679,-0.181342989206314,128.391946,99.4050515903129
"1500",7672,1,1,-0.124492557510149,0.0855922549962997,103.308136,117.731575399516
"1501",7674,2,2,-1.05006765899865,0.515671908855438,39.762484,147.258830370465
"1502",7678,1,1,1.07983761840325,0.104064494371414,185.991806,118.999792849514
"1503",7684,1,1,0.0243572395128553,-0.0465597100555897,113.527466,108.658640346705
"1504",7686,1,1,-0.138024357239513,0.389271169900894,102.379106,138.580747568507
"1505",7687,1,1,1.47902571041949,0.566116631031036,213.398191,150.722128762408
"1506",7688,2,2,-0.0866035182679296,-0.896582007408142,105.90942,50.3000900648976
"1507",7689,1,1,-0.309878213802436,0.442437648773193,90.580425,142.230909029258
"1508",7699,1,1,-0.433017591339648,-0.207035809755325,82.126252,97.6411028508964
"1509",7706,1,1,0.219215155615697,-0.10249949991703,126.905498,104.818076340855
"1510",7712,1,1,0.617050067658999,0.0268561504781246,154.21898,113.699029524475
"1511",7722,1,1,0.00405953991880929,0.266375064849854,112.133921,130.143276518162
"1512",7735,1,1,0.311231393775372,0.0160978101193905,133.222902,112.960412256753
"1513",7738,1,1,0.94722598105548,0.771639406681061,176.887312,164.83236007538
"1514",7739,2,1,1.44925575101488,0.880134344100952,211.354325,172.281114396838
"1515",7742,1,1,0.189445196211096,0.915872037410736,124.861632,174.73469705987
"1516",7744,1,1,2.71718538565629,1.01530826091766,298.404436,181.561522506021
"1517",7747,2,2,0.641407307171854,-0.630636215209961,155.891234,68.5586827330799
"1518",7769,1,1,0.441136671177267,0.557296752929688,142.14159,150.116597235458
"1519",7771,1,1,-0.362652232746955,0.0161390267312527,86.957208,112.963241996306
"1520",7775,1,1,-0.113667117726658,0.394813984632492,104.05136,138.961291270977
"1521",7782,1,1,0.156968876860623,0.0620303153991699,122.63196,116.11392296734
"1522",7784,1,1,-0.209742895805142,-0.0168529786169529,97.455247,110.698165410659
"1523",7786,2,2,-0.546684709066306,-0.62600439786911,74.3224,68.8766816209021
"1524",7792,1,1,-0.400541271989174,0.464698076248169,84.355924,143.759205734108
"1525",7801,1,1,2.10148849797023,0.616145074367523,256.133571,154.156847398691
"1526",7802,1,1,0.11637347767253,0.16610424220562,119.84487,123.259151403672
"1527",7807,2,2,-0.098782138024357,-0.204436108469963,105.073293,97.8195861667483
"1528",7816,1,1,0.668470906630582,0.108111925423145,157.749294,119.277670511406
"1529",7829,1,1,0.481732070365359,0.0648802816867828,144.92868,116.309588306255
"1530",7837,1,2,0.960757780784844,0.645802915096283,177.816342,156.193015855459
"1531",7839,1,1,0.322056833558863,0.617253601551056,133.966126,154.232953683879
"1532",7845,1,1,-0.700947225981055,0.268034994602203,63.731458,130.257239521508
"1533",7857,2,1,-1.62922868741543,0.255379945039749,0,129.388403082147
"1534",7864,2,1,-0.460081190798376,0.643175303936005,80.268192,156.012616378298
"1535",7865,1,1,-0.30446549391069,-0.541777789592743,90.952037,74.6592861119509
"1536",7868,1,1,0.28958051420839,1.51687812805176,131.736454,215.99696073176
"1537",7873,1,1,-0.719891745602165,0.122456684708595,62.430816,120.262514507438
"1538",7877,1,1,-0.445196211096076,0.0892499834299088,81.290125,117.982697904625
"1539",7878,1,1,-0.49255751014885,0.115996114909649,78.03852,119.81896203989
"1540",7889,1,1,0.197564276048714,0.703009784221649,125.41905,160.120571589839
"1541",7892,1,1,0.603518267929635,0.367169618606567,153.28995,137.063358558203
"1542",7897,2,1,1.88497970230041,0.682963371276855,241.269091,158.744278754401
"1543",7910,0,0,-1.62922868741543,-1.42170810699463,0,14.2473912328138
"1544",7946,1,1,0.587280108254398,0.134810820221901,152.175114,121.110691597365
"1545",7948,1,1,-0.113667117726658,-0.505945384502411,104.05136,77.1193712423001
"1546",7960,1,1,-0.311231393775372,-0.467385977506638,90.487522,79.7666795529269
"1547",7961,1,1,-0.411366711772666,-0.202403753995895,83.6127,97.9591181074218
"1548",7962,1,1,-0.589986468200271,0.161557361483574,71.349504,122.946983866338
"1549",7963,1,1,-0.113667117726658,-0.187972113490105,104.05136,98.9499269611769
"1550",7967,2,1,0.760487144790257,0.822600603103638,164.066698,168.331117170471
"1551",7971,1,1,0.11637347767253,-0.404583394527435,119.84487,84.0784107957829
"1552",7978,1,1,0.809201623815967,0.778123795986176,167.411206,165.277547878674
"1553",7979,2,0,-1.62922868741543,-1.25127696990967,0,25.9483949760523
"1554",7980,1,1,0.718538565629228,0.413526386022568,161.186705,140.245997120244
"1555",7981,1,1,0.189445196211096,0.156792998313904,124.861632,122.619885002622
"1556",7987,1,1,-0.0838971583220568,-0.171095743775368,106.095226,100.108579473751
"1557",7990,1,1,-0.0568335588633287,-0.0829762816429138,107.953286,106.158449080324
"1558",7994,0,0,-1.62922868741543,-1.78210055828094,0,-10.4954667546553
"1559",7998,0,0,-1.62922868741543,-1.42543435096741,0,13.9915647716434
"1560",8005,0,0,-1.62922868741543,-0.63975065946579,0,67.9329276734171
"1561",8009,1,1,-0.411366711772666,-0.00814571790397167,83.6127,111.29596515511
"1562",8010,1,2,0.173207036535859,0.610362112522125,123.746796,153.759816319996
"1563",8016,1,1,0.317997293640054,0.218910470604897,133.687417,126.884579753998
"1564",8021,1,1,-0.330175913396482,-0.216832742094994,89.18688,96.968491355489
"1565",8022,1,1,-0.525033829499323,-0.181342646479607,75.808848,99.4050751203237
"1566",8028,1,1,1.53856562922869,0.414611428976059,217.485923,140.320491088174
"1567",8029,2,2,1.57780784844384,1.60265183448792,220.18011,221.885781737399
"1568",8030,1,1,0.113667117726658,-0.0246721990406513,119.659064,110.161334353777
"1569",8032,0,0,-1.62922868741543,-1.2593777179718,0,25.3922355499093
"1570",8033,1,1,0.0987821380243573,0.355262786149979,118.637131,136.24589120143
"1571",8035,2,2,-0.465493910690122,0.724089682102203,79.89658,161.567818661156
"1572",8043,0,0,-1.62922868741543,-0.263604521751404,0,93.757359996524
"1573",8053,2,1,-1.62922868741543,-0.0860711932182312,0,105.945966945034
"1574",8054,1,1,0.958051420838972,0.536655843257904,177.630536,148.699489038774
"1575",8060,2,1,2.31258457374831,0.434437066316605,270.626439,141.681626504517
"1576",8061,1,1,-0.460081190798376,-0.0806675106287003,80.268192,106.316958486186
"1577",8064,1,0,-0.397834912043302,-0.484096318483353,84.54173,78.6194257959925
"1578",8066,1,1,-0.438430311231394,0.154264464974403,81.75464,122.446287744653
"1579",8069,1,1,0.884979702300406,0.186056420207024,172.613774,124.628974509198
"1580",8071,1,1,-0.0866035182679296,0.216695711016655,105.90942,126.732524732389
"1581",8081,1,1,-0.771312584573748,0.865946173667908,58.900502,171.307021058107
"1582",8082,1,1,0.335588633288227,-0.152793034911156,134.895156,101.365157752783
"1583",8088,1,1,-0.0243572395128551,0.362282037734985,110.182958,136.727800144101
"1584",8089,2,2,-1.62922868741543,-1.48385167121887,0,9.98090513148854
"1585",8094,2,2,2.27334235453315,0.368324875831604,267.932252,137.142673109204
"1586",8099,1,1,-0.640054127198917,0.00263326289132237,67.912093,112.035999498548
"1587",8101,2,2,-0.0148849797023003,0.252186328172684,110.833279,129.169144303762
"1588",8105,0,2,-1.62922868741543,-1.53526067733765,0,6.45140351974915
"1589",8111,1,1,0.131258457374831,0.138736322522163,120.866803,121.380198202173
"1590",8114,1,1,1.04194857916103,0.28566700220108,183.390522,131.467770592555
"1591",8119,1,1,0.0757780784844384,0.144303768873215,117.05778,121.762432996285
"1592",8123,1,2,0.163734776725304,0.5144322514534,123.096475,147.173721298557
"1593",8130,1,1,-0.546684709066306,0.793100476264954,74.3224,166.305776610821
"1594",8135,1,1,-0.186738836265223,-0.04861094430089,99.034598,108.517812209353
"1595",8146,1,1,-0.235453315290934,-0.191825732588768,95.69009,98.6853555203609
"1596",8155,2,1,0.243572395128552,-0.308388650417328,128.577752,90.6826914463962
"1597",8160,1,1,0.265223274695535,0.324684828519821,130.0642,134.146551827119
"1598",8163,1,1,0.378890392422192,-0.00888248905539513,137.868052,111.245381898153
"1599",8166,2,1,2.45872801082544,0.0766481459140778,280.659963,117.117514755193
"1600",8167,1,1,0.0581867388362654,0.0279788970947266,115.850041,113.776112049349
"1601",8168,2,0,0.445196211096076,1.73220610618591,142.420299,230.78037132953
"1602",8173,2,2,0.57510148849797,-0.14050255715847,151.338987,102.208964398975
"1603",8175,1,1,0.155615696887686,0.0541692338883877,122.539057,115.574217924254
"1604",8178,1,1,-0.0378890392422191,0.0837170779705048,109.253928,117.602834526379
"1605",8182,1,1,-0.017591339648173,0.282902449369431,110.647473,131.277969341535
